"BehaviorSpace results (NetLogo 6.0.3)"
"challenge.nlogo"
"envy"
"05/27/2018 15:58:54:116 +1200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","max-payoff-high","n-ticks","p-start-low","n-history","n-investors","p-start-high","p-payoff-low","p-payoff-high","sigma-mutation","randomize-step","can-borrow","tau","n-predictors","max-payoff-low","n-coefficients","p-experiencers","envy-threshold","[step]","census POOL-STABLE","outgoings POOL-STABLE","census POOL-LOW","outgoings POOL-LOW","census POOL-HIGH","outgoings POOL-HIGH","mean [wealth] of investors","standard-deviation [wealth] of investors","mean [sum-squares-error] of investors"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","18","40","0.4917588166175737","46","0.9408904773354902","14","0.5555555555555556","-0.4000000000000003","9.827047239115744","55.56"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","93","47","0.4949499102310437","35","0.5700235948445533","18","0.9711633767291845","3.049999999999991","42.56071978519135","8.55"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","49","37","0.44070823439082313","30","0.9425598359050003","33","0.6332643325754251","13.300000000000004","13.893947282254175","17.98"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","99","48","0.5996728815012118","25","0.7536238424748716","27","0.6611723660835469","44.949999999999974","18.645339013425588","8.87"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","19","39","0.46587677363770136","48","0.8913699258967802","13","0.8502024291497975","0.05000000000000002","10.14908534827092","52.85"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","94","47","0.4896844856541177","35","0.5639595140483348","18","0.9608318514448315","2.899999999999996","42.69094217672009","5.73"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","50","37","0.43189406970300664","33","0.9237086391869002","30","0.67393237925725","13.900000000000004","14.05352807505854","26.18"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","20","36","0.4425829349558163","46","0.8468014296019412","18","1.02991452991453","0.7500000000000006","10.284159986670257","59.17"
"161","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","100","48","0.6103428193528662","24","0.7794209373834562","28","0.6545606424227114","46.549999999999976","18.782832436214694","9.62"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","0","0","0","0","0","0","0","0","0","0"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","1","84","0","6","13.333333333333334","10","0","-1.9499999999999997","4.563155769025486","0"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","95","48","0.48452991212091645","34","0.5580230981109838","18","0.9507178319559385","2.849999999999997","42.74798763153699","5.52"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","2","40","1","44","7.575757575757576","16","2.5","-1.05","5.215783010146976","70.61"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","21","35","0.4215075571007774","45","0.8064775520018488","20","1.1713471713471715","1.150000000000001","10.667523436652333","62.78"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","3","28","0.6666666666666666","48","5.050505050505051","24","2.777777777777778","-1.9","5.5768279604996","198.77"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","51","37","0.42342555853235947","29","0.9596873068431407","34","0.7068541203790801","15.300000000000006","13.937492030913669","36.61"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","4","19","0.5","46","3.787878787878788","35","2.0833333333333335","-2.6999999999999993","5.900485834951253","287.16"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","22","34","0.5092999943448597","45","0.7698194814563102","21","1.1181041181041182","1.6500000000000006","11.195203469328543","62.58"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","96","48","0.4794827255363236","34","0.552210357505661","18","0.9408145212063975","2.7499999999999933","42.99528478568434","5.45"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","5","19","0.4","46","3.0303030303030303","35","2.123809523809524","-2.850000000000002","6.383749051834465","389"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","52","40","0.4152827593298141","29","0.994282179589526","31","0.6932607719102517","15.750000000000002","14.373681288709964","40.46"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","23","34","0.48715651632986584","43","0.7363490692190793","23","1.2207196290372093","2.15","11.348077548218777","50.33"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","6","17","0.3333333333333333","45","2.5252525252525255","38","1.7698412698412698","-3.5500000000000016","7.010998929896873","441.81"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","24","35","0.46685832814945477","43","0.7831872378465788","22","1.169856311160659","2.7","11.386165697773857","46.22"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","7","18","0.2857142857142857","42","2.1645021645021645","40","1.8027210884353742","-3.150000000000002","7.289366637491563","446.01"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","53","38","0.4074472355688742","36","0.9755221384651953","26","0.6801803799874168","15.650000000000007","14.421936391215503","76.92"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","97","47","0.4745396046545058","35","0.5465174672220976","18","0.9769344173222537","3.3999999999999932","44.21659590850948","3.24"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","8","16","0.25","42","1.893939393939394","42","1.5773809523809523","-3.600000000000003","7.576075029423766","482.68"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","25","35","0.4481839950234766","43","0.7518597483327157","22","1.1230620587142326","2.4500000000000006","11.467400282372116","45.78"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","98","47","0.46969736379068433","35","0.5409407583728925","18","0.9669656987781492","3.1999999999999926","44.45735436627795","2.37"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","54","38","0.39990191639167283","34","0.9574569136788028","28","0.6675844470246868","15.550000000000011","14.566896061991327","75.89"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","9","16","0.2222222222222222","37","1.6835016835016836","47","1.402116402116402","-3.8500000000000028","7.756265813147769","468.63"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","26","33","0.4309461490610352","45","0.7229420657045343","22","1.0798673641483005","2.2500000000000013","11.471983772568278","45.43"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","10","15","0.7333333333333333","37","1.7313677313677314","48","1.2619047619047619","-2.800000000000001","8.533721770051425","468.54"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","27","35","0.49964126523337776","41","0.7684338229819635","24","1.0398722765872523","3.6500000000000004","11.70107535550482","52.13"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","55","37","0.4319430117693182","34","0.9400486061573701","29","0.6554465479878744","16.299999999999997","14.841395317940869","71.97"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","99","45","0.4649529459746168","37","0.5354767103085198","18","0.9571983684874608","2.9499999999999953","44.781071447161786","5.29"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","11","16","0.6666666666666666","38","1.5739706648797558","46","1.147186147186147","-3.6000000000000023","9.156608189741616","448.9"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","28","35","0.4817969343321857","41","0.8106761690252906","24","1.0027339809948506","4.249999999999998","11.90679352525679","39.17"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","56","37","0.42422974370200894","35","0.9232620239045598","28","0.694762553508499","16.899999999999995","15.103259392264478","70.38"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","12","17","0.611111111111111","39","1.4428064428064429","44","1.203102453102453","-3.350000000000001","9.69998071989567","245.79"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","29","36","0.46518324694142066","37","0.7827218183692461","27","0.9681569471674419","4.049999999999998","12.089054871118645","49.26"
"160","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.25","3","100","46","0.4776947208626967","36","0.5301219432054346","18","0.9476263848025862","3.549999999999997","45.0826229812205","5.93"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","0","0","0","0","0","0","0","0","0","0"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","1","79","1.0126582278481013","13","6.153846153846154","8","10","-0.30000000000000043","4.006804034822004","0"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","2","37","1.5874101950051318","32","4.326923076923077","31","5","-0.7000000000000004","5.0322261846953245","32.97"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","13","18","0.5641025641025641","45","1.3318213318213319","37","1.1105561105561106","-3.899999999999999","10.24638751980853","216.39"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","3","27","1.0582734633367545","41","3.5350218886804257","32","4.166666666666667","-0.8499999999999998","5.259528149909261","79.15"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","57","38","0.453721557986092","35","0.9070644445378132","27","0.6825737367802797","17.650000000000013","15.485637766886715","68.76"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","30","38","0.44967713871004","36","0.7566310910902713","26","1.0384491514926297","4.649999999999999","11.924471084712847","36.54"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","4","24","0.7937050975025659","39","3.164086929330832","37","3.125","-1.45","6.388492994242158","120.08"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","14","22","0.5238095238095238","40","1.2366912366912366","38","1.181606613937441","-3.5","10.713212199061749","142.44"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","5","19","1.4770693411599474","43","2.5312695434646657","38","2.9210526315789473","-0.8000000000000002","7.165212498276921","156.8"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","31","36","0.4351714245581032","36","0.7322236365389722","28","1.004950791767061","4.299999999999999","12.18888352489934","33.81"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","58","38","0.4458987725035731","34","0.8914254023906095","28","0.7200663078210139","18.39999999999999","15.690881997646944","67.35"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","6","27","1.2308911176332895","40","2.109391286220555","33","2.4342105263157894","-1.65","7.863166181185826","182.23"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","15","24","0.4888888888888889","36","1.1542451542451542","40","1.102832839674945","-3.7500000000000004","10.94988188206523","137.57"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","32","37","0.4215723175406625","35","0.7807702193257007","28","0.9735460795243405","4.9999999999999964","12.400343254202722","33.34"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","7","29","1.4491381993507013","37","1.8080496739033325","34","2.422600619195047","-1.2000000000000002","8.643838104466875","210.39"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","33","37","0.4087973988273091","35","0.8263745849738395","28","1.0306247697552045","6.599999999999998","12.229837997040857","28.66"
"162","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","59","38","0.47402359259494875","35","0.876316497265345","27","0.7078617941291323","19.15","16.04834274010565","67.05"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","16","22","0.6856060606060606","35","1.2249619749619751","43","1.0339057871952608","-2.5000000000000004","11.272940136733997","131.78"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","8","20","1.2679959244318637","41","1.825945903689806","39","2.119775541795666","-0.9","9.120141152419283","233.21"
"163","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","34","37","0.39677394592062354","35","0.8020694501216679","28","1.0003122765271102","6.399999999999999","12.445300548531703","28.1"
"164","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","17","18","0.906714200831848","38","1.152905388199506","44","0.9730877997131867","-2","12.051885391080232","127.79"
"165","80","100","0.1","10","100","0.1","0.5","0.25","0.1","false","true","5","10","40","10","0.5","1","9","21","1.1271074883838788","40","1.845285247724272","39","2.1121651539608197","0.19999999999999984","9.761775732218062","226.35"
